countryname,coderyear,country,eumember,party,partyname,parfam,testresult,pervote,voteest,presvote,absseat,totseats,peruncod,per101,per102,per103,per104,per105,per106,per107,per108,per109,per110,per201,per202,per203,per204,per301,per302,per303,per304,per305,per401,per402,per403,per404,per405,per406,per407,per408,per409,per410,per411,per412,per413,per414,per415,per416,per501,per502,per503,per504,per505,per506,per507,per601,per602,per603,per604,per605,per606,per607,per608,per701,per702,per703,per704,per705,per706,per1011,per1012,per1013,per1014,per1015,per1016,per1021,per1022,per1023,per1024,per1025,per1026,per1031,per1032,per1033,per2021,per2022,per2023,per2031,per2032,per2033,per2041,per3011,per3051,per3052,per3053,per3054,per3055,per4011,per4012,per4013,per4014,per4121,per4122,per4123,per4124,per4131,per4132,per5021,per5031,per5041,per5061,per6011,per6012,per6013,per6014,per6061,per6071,per6072,per6081,per7051,per7052,per7061,per7062,per103_1,per103_2,per201_1,per201_2,per202_1,per202_2,per202_3,per202_4,per305_1,per305_2,per305_3,per305_4,per305_5,per305_6,per416_1,per416_2,per601_1,per601_2,per602_1,per602_2,per605_1,per605_2,per606_1,per606_2,per607_1,per607_2,per607_3,per608_1,per608_2,per608_3,per703_1,per703_2,rile,planeco,markeco,welfare,intpeace,id_perm,iso2c,iso3c,SL.UEM.TOTL.ZS,SI.POV.GINI,NY.GDP.PCAP.PP.KD,SM.POP.NETM,E035,E036,E037,E038,G034,G035,G036,G038,G040,G041,G043
Denmark,1983,13,0,13320,Social Democratic Party,30,,40.393,0.0,,61.0,149.0,46.6,1.2,0.0,0.6,0.6,0.0,1.2,2.4,0.0,0.0,0.0,1.8,2.4,1.2,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.6,0.0,0.0,0.0,0.0,1.8,1.2,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,4.9,0.0,2.4,0.0,0.6,0.0,0.6,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,1.8,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.3,0.6,0.0,13.5,1.2,7C132K,DK,DNK,,,,2606.0,,,,,,,,,,,
Denmark,1983,13,0,13410,Danish Social-Liberal Party,40,,8.641,0.0,,13.0,149.0,25.6,0.0,5.100000000000001,0.0,0.0,23.1,0.0,0.0,0.0,0.0,0.0,2.6,2.6,2.6,0.0,0.0,0.0,0.0,0.0,0.0,2.6,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.100000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.100000000000001,0.0,2.6,2.6,28.2,O7BU5D,DK,DNK,,,,2606.0,,,,,,,,,,,
Denmark,1983,13,0,13420,Liberals,40,,22.063,0.0,,33.0,149.0,82.4,2.9,2.9,0.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.0,0.0,0.0,0.0,0.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8,0.0,0.0,2.9,2.9,I385V3,DK,DNK,,,,2606.0,,,,,,,,,,,
Denmark,1983,13,0,13620,Conservative People’s Party,60,,17.312,0.0,,26.0,149.0,82.9,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,3.6,0.0,0.0,0.0,0.0,0.9,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4,0.0,3.6,2.7,0.0,9J3WGK,DK,DNK,,,,2606.0,,,,,,,,,,,
Denmark,1983,13,0,13952,Justice Party,95,,5.615,0.0,,9.0,149.0,45.6,0.6,0.0,0.0,3.6,0.6,0.6,0.6,0.0,0.0,0.0,3.0,4.7,1.2,0.0,0.0,0.0,4.1,0.0,0.0,4.7,0.0,0.0,0.0,0.0,0.0,2.4,6.5,0.0,3.0,0.0,0.0,0.0,8.9,0.0,0.0,0.0,0.0,1.8,0.6,0.6,0.0,0.0,0.6,0.0,0.0,0.0,0.6,1.2,0.0,0.0,0.0,0.0,0.0,0.0,2.4,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.7,0.0,13.6,2.4,1.2,HACHPE,DK,DNK,,,,2606.0,,,,,,,,,,,
Denmark,1983,13,0,13220,Danish Communist Party,20,,4.331,0.0,,8.0,175.0,42.373,0.0,5.085,0.0,0.0,13.559,6.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.695,1.695,0.0,8.475,0.0,0.0,0.0,3.39,0.0,0.0,0.0,0.0,0.0,1.695,0.0,1.695,0.0,3.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.695,0.0,0.0,8.475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.254,0.0,3.39,1.695,25.424,H3NWFU,DK,DNK,,,,2606.0,,,,,,,,,,,
Denmark,1983,13,0,13320,Social Democratic Party,30,,41.309,0.0,,74.0,175.0,44.7,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.9,0.0,0.0,0.0,0.0,5.8,1.0,8.700000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.8,4.9,0.0,3.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,2.9,0.0,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.8,1.9,1.0,11.7,2.0,AFTS49,DK,DNK,,,,2606.0,,,,,,,,,,,
Denmark,1983,13,0,13410,Danish Social-Liberal Party,40,,7.815,0.0,,14.0,175.0,8.5,2.8,0.0,1.4,0.0,2.8,4.2,2.8,0.0,0.0,0.0,1.4,1.4,0.0,0.0,1.4,1.4,2.8,0.0,0.0,1.4,8.5,7.0,0.0,0.0,0.0,1.4,7.0,0.0,7.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,9.9,1.4,0.0,7.0,0.0,2.8,0.0,1.4,0.0,2.8,2.8,0.0,0.0,1.4,0.0,1.4,0.0,0.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.5,7.0,2.8,11.3,7.0,1T3JCV,DK,DNK,,,,2606.0,,,,,,,,,,,
Denmark,1983,13,0,13420,Liberals,40,,23.064,0.0,,42.0,175.0,40.4,6.4,0.0,0.0,2.1,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,6.4,6.4,2.1,0.0,0.0,2.1,0.0,4.3,0.0,2.1,0.0,0.0,0.0,8.5,0.0,0.0,0.0,0.0,2.1,0.0,0.0,4.3,2.1,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.9,2.1,14.9,2.1,2.1,P2P174,DK,DNK,,,,2606.0,,,,,,,,,,,
Denmark,1983,13,0,13421,Independents’ Party,40,,2.704,0.0,,0.0,175.0,25.0,4.167,8.333,0.0,4.167,0.0,0.0,0.0,0.0,0.0,0.0,4.167,0.0,0.0,16.667,0.0,0.0,0.0,4.167,0.0,8.333,8.333,0.0,0.0,0.0,0.0,4.167,0.0,0.0,0.0,0.0,0.0,0.0,4.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.667,0.0,12.5,0.0,8.333,5C6NXA,DK,DNK,,,,2606.0,,,,,,,,,,,
Denmark,1983,13,0,13620,Conservative People’s Party,60,,16.846,0.0,,30.0,175.0,12.1,4.600000000000001,3.0,0.0,3.0,0.0,1.5,1.5,0.0,0.0,0.0,4.600000000000001,6.100000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.100000000000001,3.0,1.5,0.0,0.0,1.5,0.0,6.100000000000001,0.0,0.0,6.100000000000001,0.0,0.0,12.1,0.0,0.0,0.0,1.5,4.600000000000001,4.600000000000001,0.0,3.0,1.5,3.0,0.0,4.600000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.7,1.5,18.2,9.2,4.5,945RRE,DK,DNK,,,,2606.0,,,,,,,,,,,
Denmark,1983,13,0,13952,Justice Party,95,,3.483,0.0,,6.0,175.0,17.9,0.0,0.0,0.0,1.8,1.8,1.8,0.0,0.0,0.0,0.0,3.6,8.9,0.0,0.0,0.0,0.0,5.4,0.0,0.0,14.3,0.0,1.8,0.0,0.0,0.0,7.100000000000001,7.100000000000001,0.0,0.0,0.0,0.0,0.0,10.7,0.0,0.0,0.0,0.0,3.6,1.8,1.8,1.8,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.2,1.8,25.0,5.4,3.6,5LAPX2,DK,DNK,,,,2606.0,,,,,,,,,,,
Denmark,1983,13,0,13220,Danish Communist Party,20,,3.13,0.0,,6.0,175.0,25.7,0.0,1.0,0.0,0.0,7.600000000000001,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,3.8,0.0,0.0,0.0,3.8,0.0,2.9,0.0,1.9,4.8,0.0,0.0,0.0,0.0,1.0,6.7,5.7,0.0,9.5,0.0,1.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,5.7,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-41.8,14.3,0.0,12.4,9.6,T62FJT,DK,DNK,,,,2606.0,,,,,,,,,,,
Denmark,1983,13,0,13320,Social Democratic Party,30,,39.398,0.0,,70.0,175.0,32.3,0.0,1.9,0.0,4.4,0.6,1.3,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,1.3,0.0,0.0,0.0,5.7,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4,7.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.9,0.0,0.0,3.8,0.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-28.5,7.600000000000001,0.0,18.4,3.8,XOXYHP,DK,DNK,,,,2606.0,,,,,,,,,,,
Denmark,1983,13,0,13410,Danish Social-Liberal Party,40,,7.784,0.0,,14.0,175.0,18.5,1.8,0.0,0.0,0.0,7.4,7.4,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,1.8,7.4,0.0,5.600000000000001,0.0,0.0,0.0,5.600000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.8,7.4,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,1.8,0.0,3.7,7.4,0.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,5.600000000000001,0.0,14.8,WAIWQT,DK,DNK,,,,2606.0,,,,,,,,,,,
Denmark,1983,13,0,13420,Liberals,40,,25.06,0.0,,45.0,175.0,44.1,1.5,0.0,0.0,2.9,0.0,0.0,0.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,2.9,2.9,0.0,0.0,0.0,0.0,2.9,0.0,5.9,0.0,0.0,0.0,16.2,0.0,0.0,0.0,0.0,1.5,0.0,8.8,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.3,2.9,19.1,1.5,0.0,S3YXK7,DK,DNK,,,,2606.0,,,,,,,,,,,
Denmark,1983,13,0,13421,Independents’ Party,40,,2.297,0.0,,0.0,175.0,78.723,0.0,0.0,0.0,0.709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.674,0.0,0.0,0.0,0.0,2.837,0.0,1.418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.546,0.0,0.709,0.0,0.0,0.709,0.0,2.128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.22,0.0,8.511000000000001,2.837,0.0,GBEVAV,DK,DNK,,,,2606.0,,,,,,,,,,,
Denmark,1983,13,0,13620,Conservative People’s Party,60,,16.615,0.0,,30.0,175.0,33.3,2.8,0.0,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,5.600000000000001,0.0,0.0,0.0,30.6,0.0,0.0,0.0,0.0,0.0,0.0,5.600000000000001,5.600000000000001,0.0,0.0,0.0,0.0,0.0,0.0,5.600000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0,2.8,30.6,0.0,0.0,HUOXCS,DK,DNK,,,,2606.0,,,,,,,,,,,
Denmark,1983,13,0,13952,Justice Party,95,,5.314,0.0,,9.0,175.0,61.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,12.7,0.0,0.0,3.2,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.9,0.0,9.5,0.0,0.0,WUH4Y3,DK,DNK,,,,2606.0,,,,,,,,,,,
Denmark,1983,13,0,13220,Danish Communist Party,20,,1.122,0.0,,0.0,175.0,22.8,0.0,8.1,0.0,0.0,6.5,6.5,0.0,0.0,3.3,0.0,0.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,4.1,0.0,0.0,0.0,0.0,0.8,9.8,7.3,0.0,1.6,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,9.8,0.0,0.0,2.4,0.0,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.2,3.3,0.0,17.1,21.1,G28MKI,DK,DNK,,,,2606.0,,,,,,,,,,,
Denmark,1983,13,0,13230,Socialist People’s Party,20,,6.145,0.0,,11.0,175.0,17.3,0.0,0.0,0.0,0.0,16.0,14.7,2.7,0.0,1.3,0.0,0.0,6.7,0.0,0.0,0.0,0.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,22.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,0.0,0.0,0.0,0.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-68.1,0.0,0.0,4.0,30.7,6FX2XQ,DK,DNK,,,,2606.0,,,,,,,,,,,
Denmark,1983,13,0,13320,Social Democratic Party,30,,42.098,0.0,,76.0,175.0,9.7,0.0,0.0,0.0,0.6,0.0,2.6,4.5,3.2,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,1.9,0.0,0.6,0.0,0.6,3.9,0.0,7.100000000000001,0.0,0.0,4.5,0.0,5.2,1.9,0.0,0.0,0.0,0.0,0.0,1.3,5.2,9.7,16.8,0.0,5.8,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-31.8,3.9,0.0,26.5,2.6,NO2BNN,DK,DNK,,,,2606.0,,,,,,,,,,,
Denmark,1983,13,0,13410,Danish Social-Liberal Party,40,,5.797,0.0,,11.0,175.0,11.9,1.5,0.0,0.0,0.0,3.0,1.5,3.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,3.0,3.0,0.0,0.0,0.0,1.5,4.5,0.0,20.9,0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.5,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,6.0,1.5,0.0,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.0,3.0,3.0,6.0,4.5,R41LBI,DK,DNK,,,,2606.0,,,,,,,,,,,
